id,title,artist_id,cover_url,created_at
4af7317d-6ae2-4558-afee-9ded021d1c62,C U Girl,b0408f9d-18cf-408c-a0fe-35738ed7106f,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/stevelacy/stevel5.jpg,2025-05-15 19:36:05.613903
4d26e5f2-9e6a-4077-b974-129db4d80578,TIMELESS,101ce277-d1bb-4a9c-86d4-909352c7e449,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/kaytranada/kaytras6.jpg,2025-05-15 19:29:36.083896
53284533-0d5b-4e70-bc26-909970311dd8,Who Hurt You?,20f0ae19-ccf5-4d22-b2a6-50e2a0898af6,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/danielcaesar/danielc5.jpg,2025-05-12 20:32:28.824087
5bd7318d-b6c5-4551-a739-a5d2aa722249,GNX,968599f9-7b9f-4204-9fac-9ddfecb047fc,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/kendricklamar/kendrickl3.jpg,2025-05-19 17:47:17.848304
5cb05079-1c5b-4546-ac8b-c0006aa8088c,Ctrl,77a0626c-c1fa-4fc1-85fe-169cde4debc5,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/sza/sza5.jpg,2025-05-15 19:52:09.022241
60ba471e-465d-41ee-b9dd-f8e98103bd99,10 songs,6039fbe4-a16c-44f7-ba31-3b7f926e770d,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/q/q6.jpg,2025-05-15 17:45:46.542714
615c7dc8-2007-4080-a5f6-a0482540fd71,Die With A Smile,c3b0a101-f7a0-45d0-beb0-84fdc53db36e,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/brunomars/bruninho2.jpg,2025-05-19 17:47:17.848304
6220c0bf-5838-4860-b5e6-09385b7bb642,Ylang Ylang,5c5c5c8b-2b70-4695-87ff-ccbd8f4849db,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/fkj/fkj3.jpg,2025-05-19 17:47:17.848304
662888c1-6976-4aa6-9b76-5609c29442fd,CHROMAKOPIA,8df54e85-c786-48b3-b6ce-d8a8fb5762e3,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/tylerthecreator/tylertc1.jpg,2025-05-12 20:01:10.311435
683cef37-81f1-4e28-b1a3-3e066138f7ee,Paradise,d4eda531-97f8-4371-b897-1f1f7ce8e8c2,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/chaseatlantic/chasea7.jpg,2025-05-19 17:47:17.848304
693ad5f3-c31e-4a91-8de4-ed4e5ce7cef1,Get You - Single,20f0ae19-ccf5-4d22-b2a6-50e2a0898af6,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/danielcaesar/danielc4.jpg,2025-05-16 19:00:40.086535
74e1d906-a7b0-4f2f-a4ea-7efef5b3993f,"Soul,PRESENT",6039fbe4-a16c-44f7-ba31-3b7f926e770d,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/q/q3.jpg,2025-05-15 17:45:46.542714
74f4fa33-5803-40db-85cc-e124f2aef54e,Patched Up,214bcc60-fcd3-4cb3-91db-fa24e335d406,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/beabadoobee/badobe5.jpg,2025-05-19 17:47:17.848304
7860ca3f-5d06-49b3-879c-a2322871a8e3,Beatopia,214bcc60-fcd3-4cb3-91db-fa24e335d406,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/beabadoobee/badobe2.jpg,2025-05-19 17:47:17.848304
7a559669-473f-41dd-be8d-8a8568bbd045,Midnight Memories,7d9f7c77-192e-4582-8348-a5badba8fe90,https://nqhypbfhiqbriyiqxmml.supabase.co/storage/v1/object/public/covers/onedirection/1D.2.jpg,2025-05-19 17:47:17.848304
